f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,p,t,rh
38.70781629,35.21472559,29.30614096,21.25313692,19.13503177,17.17058348,17.28086655,106.7878567,151.1651358,259.9512363,289.8327672,294.8593472,295.4527845,295.7165222,997.9724909,303.4618305,47.2475299
71.36220554,66.93454388,56.59911085,39.93332564,35.08721132,29.82187644,27.4662933,117.8754792,159.4412991,261.0256236,288.6993649,292.7917263,293.1579965,293.2881178,996.2577443,299.8856549,38.04225572
59.56459896,55.27590883,46.16776688,32.31244662,28.39829198,24.29868436,22.81812464,112.4189786,155.0111079,259.4764686,287.9848817,293.5376746,294.1190594,294.5340219,996.6948052,303.3091429,41.00457143
73.48133372,68.67975751,57.75985566,40.68377598,35.77222864,30.51215358,28.26622979,118.9977714,160.0736028,260.298955,287.3544342,291.6380312,292.1166859,292.3538048,998.2331601,299.4596154,35.64662162
82.12886705,78.22025434,67.54118497,49.55031792,44.20072254,38.51301156,36.52868208,130.1667688,168.8710694,262.2425896,287.2974971,291.5050867,291.9626532,292.3283006,997.9260146,300.6666493,33.73818939
77.75622761,73.90902946,63.57306759,45.87838821,40.55383593,34.7318082,32.13118429,123.872773,163.7832756,260.6489255,286.2582553,289.7007972,290.1064702,290.3324668,999.4618825,298.1146126,39.42922517
87.79714368,84.05236584,73.24929602,54.98487594,49.6869648,44.2465955,43.18143681,139.3152626,175.5569706,263.3568436,286.7417773,290.5017946,290.9801558,291.2804732,999.1700779,301.3081558,44.01049351
76.77758362,73.36156286,63.96816032,47.52553057,42.5710323,37.26985006,35.54134371,129.3887716,168.0969204,261.6341176,286.5995502,290.4206055,290.8512572,291.0450923,1000.497144,299.6697819,36.55981308
69.00966551,66.19804498,57.605594,41.9795271,37.13599193,31.78351788,29.35103806,120.1795156,160.659902,259.9279873,287.219752,291.7482757,292.2185409,292.4553979,997.3847871,299.484216,30.69641745
54.7388985,52.98414648,47.56442907,36.28532872,32.56926182,28.43975202,26.86920992,117.8224452,159.0166205,259.8589273,287.1722434,291.4058016,291.8192215,291.985842,999.0295431,299.2342679,26.2115784
54.8785739,51.06060624,43.63984988,31.881097,28.34084873,24.60593533,23.35501732,113.3679042,155.9933949,260.8467552,290.2595901,295.5983891,296.0666224,296.3755312,996.072921,304.4159563,39.65883576
72.96604155,68.86294864,59.23313907,43.18288517,38.33448355,33.01406809,30.73717253,122.1216734,162.4181766,261.5585978,289.0131275,293.7343335,294.1736872,294.4203808,996.5878961,301.832,26.18581818
76.34044983,72.88652249,63.6566609,46.82925029,41.47759516,35.44377739,32.48189735,123.5763206,164.1535409,263.4143483,290.4985236,295.8663783,296.3564648,296.7033103,995.3273624,305.0343718,33.71412253
73.17640138,69.35736448,59.83502884,43.35587082,38.24307958,32.62350058,29.93198962,120.9395617,162.2780161,262.6014245,288.8502884,292.498714,292.8054383,292.9887197,998.282918,301.1266874,28.50913811
95.37154824,90.85578278,78.27562103,56.3232409,49.54863663,41.8213807,37.68056615,129.5302542,169.3797285,265.3027267,290.9619526,295.1612305,295.5056615,295.772565,996.7729589,303.9483099,30.22548102
96.65032277,92.79070893,81.17676657,60.17924496,53.55617867,46.14615562,42.61018444,136.8066859,174.9058098,266.4086167,290.5798963,293.957902,294.1646167,294.2354179,997.5997405,302.0127141,24.23902439
106.103821,102.2153758,89.80855995,67.22932301,60.1641595,52.30273666,48.84190476,144.8115376,181.1569707,268.270895,291.4727998,295.3501205,295.7192828,295.924257,997.1602584,303.8948837,23.11581395
96.71889908,92.04313647,79.22913417,57.01995986,50.18837156,42.51076261,38.4109117,130.8886353,170.1858658,265.5296789,291.1323108,295.3784977,295.7521732,295.9043291,998.9667355,302.9377066,23.21590909
95.10239292,89.71996573,76.69813821,55.95629926,49.96727013,43.70033695,41.52676185,135.565791,173.8943575,266.309309,291.6917247,297.1312107,297.7551285,298.0867333,999.4926917,304.8060731,45.04981987
68.39183219,63.1567637,52.35884703,36.15069064,31.61438356,26.91066781,24.99930936,115.9290925,158.4307477,261.7337043,289.3397546,294.2093436,294.648242,294.8747774,1002.498045,302.1905864,48.63533951
62.90174286,57.35852571,47.03869143,32.73759429,28.79801143,24.77466857,23.36688,113.7819143,157.0297143,262.1220857,290.3431714,295.19948,295.66868,295.9186343,999.0210608,303.9989701,45.12183316
48.50586522,44.22769846,37.13030268,26.96589949,24.05083952,21.16064535,20.47049686,110.5037921,154.3051856,261.0232724,289.4139863,293.3632439,293.6550314,293.7757853,998.6710242,300.6376737,37.84328358
86.84317909,81.46774038,69.12081731,49.03933293,42.99529447,36.3071875,32.85733173,123.4396514,164.4425481,265.1754327,293.0826082,298.7102224,299.3354748,299.7461959,991.8260444,307.6912842,49.21815369
83.35371084,79.0754759,67.81453614,48.30524699,42.33518675,35.74543976,32.29254819,123.2074277,163.9553133,264.3379217,292.0369458,297.2510663,297.7453675,298.0423253,993.4043299,305.3682474,42.99458763
66.64613527,63.47511473,55.30684179,40.37994565,35.63828502,30.43457126,27.98711353,118.0147343,160.4047886,264.3329227,293.5255495,299.2711413,299.8171316,300.2297524,991.953656,307.9923275,49.46591143
78.21758642,73.06691935,61.9903396,44.20374773,38.86489994,33.04788357,30.17531231,120.8547423,162.0553123,263.4723893,291.6427229,296.5859248,296.9426258,297.201128,993.5204956,304.1311822,36.07170883
61.55970785,58.05307973,50.36556299,37.09889836,32.91637858,28.43433962,26.57476567,116.6886123,159.1925928,263.7855143,292.748734,297.9601643,298.4979184,298.8185088,991.757535,306.3080787,34.7170378
58.95560392,55.65163703,48.63329246,36.34164929,32.39781116,28.16988351,26.44792765,116.9534457,159.1333292,263.2657695,291.8668424,296.5724647,296.9777989,297.2689454,993.0184992,304.5682647,25.13079729
77.78899939,71.89891958,60.55726212,43.31756292,38.17936157,32.62260282,30.04202578,120.7817802,162.4800614,265.0601228,293.8733886,299.7923204,300.4337999,300.9047145,991.9930099,309.0110589,48.48549817
76.44136113,71.92827713,61.85378296,44.89637646,39.62106683,33.80692826,30.93165543,121.8359595,162.7558246,263.7989025,291.6395402,296.9007664,297.3596934,297.6379215,994.2670141,305.1431996,44.83168317
65.67967505,61.72873697,53.40046597,39.21112201,34.72182097,29.80354997,27.57889025,117.8307174,160.2711527,264.9528817,294.314347,300.0825628,300.6192336,300.9959166,992.6620115,308.9098489,47.96180302
61.20603311,58.25725322,51.12534641,38.15898835,33.98705702,29.43486205,27.43951563,117.9606622,160.1834519,263.6103801,292.015935,296.8614654,297.1870018,297.3991294,994.9128713,305.0694112,25.30880667
57.71922086,54.04542945,46.42179141,33.74385276,29.8396319,25.73008589,24.08215951,113.8493313,157.1243804,264.275681,294.5735153,300.7514663,301.3028589,301.6196687,992.6349844,309.6893639,49.17752868
72.23522992,67.51044758,57.53637646,41.41266708,36.49030656,31.18275904,28.6859718,119.3916861,160.9592765,263.2850644,291.5245064,296.2173084,296.551496,296.7138994,996.3106305,303.8990099,29.29807191
66.86841202,61.40744329,51.26863274,36.10924586,31.6606867,26.99622318,25.04312078,114.9143102,157.8318455,263.6441692,292.9916248,298.9281177,299.4716554,299.8383936,994.430641,306.8098489,49.43585201
83.37468386,77.82518723,66.2292081,48.49935543,43.29882136,37.90544506,36.13430325,129.0479128,168.4171578,264.3007796,290.4697729,295.4601105,295.9194107,296.2672498,996.9324465,303.7540428,42.10422535
84.07670141,77.67218271,64.56225015,45.11223789,39.57223176,33.74612508,31.25219497,122.5989945,163.8814102,264.7837339,292.5301655,297.973176,298.5469405,298.9018761,995.8378843,306.334914,49.78092757
90.97339066,84.58251229,70.95769656,50.20108722,44.18310197,37.84738943,35.11934889,127.4392506,167.5437469,265.3842936,292.1522236,297.0758722,297.3426351,297.6027887,996.2871086,304.9235386,35.46790188
105.8456184,99.01372812,83.87474912,60.59163361,53.83410735,46.63911319,43.77263127,137.5879697,175.2096091,266.0148425,290.5155659,294.5811494,295.0427771,295.3742765,995.0301769,303.2274714,38.44968783
85.80366123,79.81250873,67.31576251,47.84566938,42.0067404,35.627922,32.43271246,123.6077881,164.4647439,263.6990163,290.0523225,294.230844,294.6425495,294.9527707,996.7912116,302.69896,35.08517941
108.6278747,102.2018208,86.77860656,61.85313232,54.37868852,46.05411593,41.75218384,134.526692,173.2359133,266.1225117,291.0265925,295.0831089,295.4988759,295.7820785,995.5000522,304.8954593,31.13413361
97.859371,91.80040769,78.13156086,56.38078043,49.86924869,42.70218404,39.32486896,132.4335003,171.2837449,265.5723995,290.639272,294.5526441,294.9385498,295.2429354,996.3932186,303.2852895,21.62916015
94.62987232,88.422426,74.78610563,53.3871213,47.02672084,40.05668601,36.73012188,128.8332618,168.9398375,265.6576146,291.8952176,296.4768369,297.0101741,297.340621,995.7355614,305.2572846,28.34767624
97.87697567,91.60020857,77.43162804,54.9565701,48.22437428,40.75920046,36.90271727,128.7445886,168.4416686,265.0460892,290.9779954,295.4599363,295.7792526,296.0843917,996.9930657,303.7815954,26.08826903
107.3961266,100.2814518,84.49795006,60.29767131,53.28468641,45.81703252,42.69549361,136.9234437,175.0491928,267.0789315,292.348705,297.2785772,297.7692509,298.1211905,995.7354232,304.8045977,46.19216301
111.9065991,105.2562746,89.89249131,65.11339513,57.7035168,49.51520278,45.69801275,140.258175,177.4852549,266.704861,290.8391309,294.5978737,294.998847,295.2391309,998.0679875,303.0472367,22.15995829
112.7206593,106.1696183,90.68696356,65.52408329,57.90987276,49.50987276,45.37252169,139.3848814,176.8663216,267.1897629,291.5126374,295.7015095,296.0824349,296.3300983,997.2801145,304.137064,22.67792816
113.0222543,106.6734798,91.41863584,66.1342948,58.36472832,49.65135838,45.07594798,138.6226474,176.3114913,266.8722659,291.1286474,294.8873988,295.2681618,295.5179075,997.8570239,303.4514048,22.53636837
69.01463499,66.41238123,58.3966628,43.17143105,38.26235226,32.801292,30.21192352,120.6387196,162.4823696,264.8940324,292.6504983,297.0288934,297.4447683,297.7855562,991.7458811,305.5210636,29.44134515
68.86969329,65.40631366,57.04125579,42.0335706,37.25096065,32.0166088,29.53266204,120.0645023,162.0564641,264.7025405,292.3046181,296.1726157,296.3800289,296.5382234,992.1265104,304.1006771,23.22791667
87.23313295,84.47372254,75.109,57.07321387,51.26873988,44.96672832,42.6312659,137.4142659,175.5849827,266.6285029,290.5648786,294.2037399,294.5589075,294.8815087,994.3408949,302.2189906,25.31540062
75.71600231,72.84266898,64.28945118,48.16159445,42.92391681,37.25720971,34.82583478,127.4300462,167.8073252,264.9362623,289.9728943,293.3775043,293.6555575,293.8964067,995.8271971,301.4169007,26.18554342
80.43279514,76.6775,66.68828125,48.8747338,43.15296875,36.82164931,33.63163194,124.7439294,166.0818113,265.7581481,291.964294,296.1532813,296.5835475,296.9252431,993.8315625,304.8271354,29.68505208
98.21991908,94.21312717,82.18395376,60.47101156,53.57001734,45.93775145,42.12926012,135.3721792,174.0011098,266.6303121,291.0883931,295.0921676,295.4060983,295.7734798,994.7861602,303.9784599,22.94188345
85.85266782,82.48309606,72.52446759,53.82788194,47.72721065,40.91304977,37.49273727,129.6692708,169.8483449,267.1473495,293.3395312,298.2557234,298.7313715,299.1738889,991.9628125,308.5268229,43.81354167
79.00500289,75.44344708,66.0229786,48.66603239,43.04982071,36.79062464,33.57048005,124.5863563,165.6612493,265.7618219,292.3632967,296.8054829,297.2783401,297.5627241,992.0688704,305.2689224,28.18006247
75.62767052,72.3080289,63.18124277,46.31391329,40.84054335,34.78571676,31.69736416,121.8538382,164.101763,267.1235954,295.1410231,300.6473757,301.145237,301.6118786,988.2194069,309.8691467,51.35291363
79.63863426,76.21886574,66.97115741,49.61270833,43.93972801,37.56976273,34.24724537,125.2371354,166.5901389,266.5956887,293.1056308,297.569566,297.9571007,298.2703009,991.1741667,305.6613021,25.99229167
88.11916088,84.59156829,74.28938079,54.86277199,48.49884838,41.27707176,37.40954282,128.7893981,169.5752951,268.1775,294.8230498,300.1746181,300.803397,301.2638021,990.5802604,308.4460938,36.31921875
84.30706189,80.53161943,70.34251591,51.74520532,45.71369578,38.98183343,35.37562753,126.7277848,167.7906478,267.0795431,293.5771602,297.9324002,298.2656217,298.5718623,992.2207704,304.9681936,24.72852681
94.05779641,90.02511278,78.2554598,56.68353962,49.78591093,42.0140428,37.70528051,129.0614633,169.7991614,268.6755697,295.5943378,301.0434702,301.5616946,302.0310816,991.6308173,309.9644456,51.05575221
111.5153673,106.174413,91.88931174,66.83113939,58.91353383,49.97209948,45.08286293,138.2795951,176.414974,268.8461943,293.9146674,297.9363389,298.2542626,298.4738346,992.934305,304.2446122,28.28729828
115.726096,109.6183459,94.38818971,68.27707924,60.06381145,50.73611914,45.41588201,138.223476,176.6608849,269.4579757,294.9315038,299.8573742,300.4072007,300.7816136,992.2132743,307.6816242,42.57371161
119.3498382,112.9506474,97.21945087,70.69469942,62.42324277,53.12820231,48.07344509,141.8372428,179.1037572,268.8720751,293.1930983,297.0896647,297.4488382,297.6582139,992.1175338,304.6163892,27.29620187
90.98208671,84.25327168,70.60856069,49.97752601,43.89554335,37.36925434,34.24249133,126.3233468,166.8611561,264.7485029,291.4041561,295.9209191,296.2363988,296.5636069,996.4508845,304.5403226,37.7425078
86.31363057,81.58352635,70.49296468,51.87435437,46.11403011,39.9299421,37.29545455,130.56685,170.0594962,265.1676144,290.7187551,294.4403764,294.8119572,295.0554314,996.7177697,302.8524752,29.83996873
101.4772543,95.5322948,82.02703468,59.79183815,52.91008671,45.31430058,41.59003468,135.1774855,173.5909191,266.2298844,291.2605665,295.6546301,296.1070636,296.4264162,995.8604579,304.3754943,28.9135796
102.7684629,96.72517559,82.89689695,59.96325849,52.83716753,44.8701209,40.59981002,133.145521,171.9788198,265.6722165,291.1774842,295.4092516,295.7376684,296.0208348,995.4711768,303.3679627,24.15339554
107.7725934,101.5324957,87.04148361,63.48304198,56.30783784,48.45516964,44.70926394,138.4426394,176.0539103,266.900644,291.8065325,296.239724,296.7145831,297.0328235,995.4259451,304.5496634,24.1670637
107.7871993,101.3979725,86.64293814,62.61965063,55.30028064,47.26537228,43.20264032,136.8211111,174.7394674,267.1140149,292.3863574,296.7382474,297.0193757,297.2428809,995.9509288,304.2361713,23.15681115
105.0893532,98.6406411,83.82180882,59.95675444,52.69460218,44.67765884,40.41277619,132.5599027,171.9475673,266.8339782,292.9357642,296.9125758,297.3023068,297.4613337,996.0412068,303.8497679,23.22470346
102.6470481,96.57320938,82.37217963,58.97600686,51.78531465,43.76815789,39.33858124,131.6197254,171.3096396,267.2123799,293.6545595,297.8163844,298.0607609,298.1928318,996.9949485,303.4790722,21.15335052
107.3646304,101.6757479,87.39091117,63.15861891,55.53809742,46.90515759,42.01320344,134.683851,174.1060974,269.8340917,296.351255,301.7307393,302.1813181,302.5804699,996.2595767,311.5782654,49.55317501
96.4843908,91.78164943,79.0352069,56.8079023,49.83641954,42.01720115,37.64985632,129.5607644,170.0471897,268.4436034,295.3318276,300.3057299,300.562046,300.8723506,995.9130435,306.9569358,37.33550725
84.2863061,80.08506329,69.09107595,49.82239931,43.70443613,36.94715765,33.30518987,124.223878,166.398878,269.2379287,297.5829171,303.0518009,303.6100173,303.9926525,992.6653886,312.213057,51.80450777
79.97208309,76.90843047,67.64222735,49.87242354,44.03165609,37.50125793,33.95542989,125.2165724,167.0818177,268.6738777,296.4162839,301.1662954,301.6323254,301.9403462,993.4674805,308.176987,29.22690909
78.55009254,75.76245228,66.76289184,49.22703875,43.40897629,36.89955466,33.39336032,124.2637536,166.5874205,269.6117698,298.0705437,303.8033892,304.4055119,304.7686582,990.9375325,313.4124414,51.20754815
77.20153846,74.97353962,66.92537883,50.27171776,44.60312898,38.22333719,34.78300752,126.2780393,167.7384673,268.5305726,296.0868884,301.1860729,301.6506825,302.0155234,992.0487246,308.6123373,27.96142634
91.61991898,89.01721065,79.03464699,58.94810764,52.17350694,44.43565972,40.11858218,132.0989005,172.1302199,269.5991435,296.636522,301.8754398,302.3314352,302.7062789,989.2775,310.0868229,40.50630208
95.40481481,89.78105903,76.49638889,54.72094329,48.01231481,40.62560185,36.69408565,127.8240856,168.2473958,266.8491782,293.6539525,298.0735185,298.55886,298.8003993,988.6467188,305.314375,42.56552083
97.75898266,92.24312717,78.44968208,55.47954335,48.44101156,40.62690751,36.35216763,127.0607168,167.6381503,266.9669884,294.7853237,300.487237,301.1829249,301.6203006,987.4909469,309.1337669,51.69245578
98.47488722,92.57343551,78.58604396,55.66378253,48.68503181,41.01895315,36.91157895,128.3353152,168.2830538,265.2532042,291.3231348,295.8339156,296.3722788,296.6687045,993.5400833,304.3261322,52.18979698
80.98657225,76.26848555,65.26834682,46.85468208,41.13506358,34.90120809,31.76667052,122.6718324,164.3057919,265.1730289,292.3689595,297.2677514,297.8018613,298.1153006,996.0994797,306.7236212,53.60291363
77.4726185,73.14150867,63.08409249,45.79440462,40.30643353,34.37710983,31.40138728,122.8051618,164.2959827,264.6571965,291.4194162,295.836948,296.3738555,296.6169075,999.8475546,303.9611863,41.44973985
76.5753237,71.91807514,61.8397341,45.01061272,39.70523121,33.89354913,31.02354913,122.4101503,164.2901387,265.8615954,293.2445029,298.3997803,299.0704798,299.4761329,998.6483871,308.1795525,53.54635796
64.19367843,62.04428571,55.20005205,41.43873337,36.79569693,31.75368421,29.4056391,120.7211047,162.8905205,264.9552863,292.1621457,296.925749,297.4000636,297.6579063,999.9606455,305.7292035,42.21207704
69.84859041,67.59287117,60.02099365,44.89599076,39.82708261,34.23410168,31.51554015,122.9094743,164.6495667,266.3694685,294.1772617,299.6014154,300.3340381,300.761115,995.6666667,309.2551742,53.01518461
78.45030654,75.33343551,66.11222672,48.66249855,42.96235975,36.66072874,33.37510121,124.647033,165.8665298,266.0317756,293.1805263,298.0863678,298.5362984,298.913985,995.8364914,306.1201458,41.66356065
85.35837196,81.82494786,71.46384705,52.21227694,46.01650058,39.04863847,35.29804751,126.626263,167.5727868,267.5393801,295.5180939,301.1407416,301.8258169,302.2534531,992.6206465,311.0294056,52.9012513
100.3990052,95.99607287,83.45057837,60.74956044,53.44142279,45.21124349,40.57726431,132.716657,172.1578947,267.7652227,294.3528861,299.3391961,299.8577791,300.1760208,994.1437272,307.165695,36.99239979
96.41251157,92.22186921,80.04052662,57.98365741,50.92787037,42.97,38.4971412,130.0547338,170.3427315,268.9401968,296.7412558,302.6602778,303.3595428,303.8541551,991.5798958,312.2984896,52.31484375
90.74013889,86.44337963,74.74730324,53.99782407,47.39966435,40.06553819,36.04570602,127.4510243,168.2855266,267.8714815,295.4756944,300.5329919,301.0006308,301.3224421,993.4328125,307.8742708,36.34708333
95.95453704,91.94858796,79.91689236,57.83614005,50.72332176,42.71626157,38.22448495,129.6725752,170.2128241,269.3510475,297.4239294,303.6120949,304.280162,304.7563484,991.1274479,313.4848438,50.55223958
105.1775361,99.21399653,84.84242337,60.82468479,53.33054367,44.95273569,40.29831116,132.3454482,171.7397166,267.481151,293.8471486,298.5650607,298.8411741,299.060989,993.5091098,306.0866736,44.13977095
76.42005199,74.29709994,66.06302137,49.25261121,43.58577123,37.22059503,33.9552513,124.9056846,166.3083247,266.9944656,294.605517,299.944067,300.5545176,300.8851589,991.3066563,308.6114405,53.67342694
76.440803,74.04450029,65.61904679,48.86970537,43.25400924,37.04731369,33.85980358,124.9559561,165.8311785,265.342149,292.1534258,297.0713287,297.4999249,297.8035875,992.0029641,304.9734269,35.13983359
106.8241387,100.869474,86.19421387,61.62102312,53.98109827,45.45119075,40.68423121,132.3404277,171.7036243,267.3509769,293.578896,298.6572023,299.1740462,299.5079711,990.3511967,307.0985432,44.49151925
109.4548005,103.8973569,89.29733372,64.29277617,56.4773395,47.71913245,42.82685946,135.1970156,173.6094679,266.8388664,292.1278485,296.6749913,297.0402082,297.330428,992.4094222,304.4885476,29.89302447
107.5036863,102.50261,88.73898727,64.66478588,57.06640046,48.61353009,44.18358218,137.3990278,175.7112558,269.0295486,294.9226447,300.5593519,301.1422569,301.5770949,990.0581771,309.4789583,51.43411458
105.1104564,99.97234547,86.09634893,62.01850376,54.46091854,45.95160601,41.14950895,133.1188504,172.2389197,267.6539053,293.7439861,298.7355402,299.233472,299.5754304,991.4264171,306.1608424,28.20665627
104.8319039,99.56931134,85.53941551,61.23173032,53.58532407,44.9972338,40.15663773,131.6036285,171.5689294,269.005706,296.0847106,301.7161806,302.2519907,302.7366667,989.4658333,311.1108333,52.88265625
102.8387052,97.40371676,83.59598844,59.91965318,52.51260116,44.22593064,39.57571676,131.2679364,171.0599769,268.1654624,294.6266705,299.4298902,299.9215838,300.293815,991.7281478,307.3010926,30.25567118
104.959185,99.29912139,84.79419075,60.19731214,52.57268786,44.00210405,39.16210983,130.3939191,170.805659,269.6239538,297.1559249,303.0196647,303.5618382,303.9696879,989.9009886,312.3836108,49.96253902
110.1602193,104.7702654,90.19559146,64.82088863,56.83378534,47.80444893,42.62875938,135.0517138,174.0125563,268.9331679,295.0735718,299.8377034,300.2050837,300.4294114,992.5678961,307.4964156,32.86161039
115.0832545,108.8834622,93.41965955,67.18594922,58.9254472,49.54412579,44.16920369,136.5177957,175.4932025,270.1037161,296.2753029,301.2662781,301.7108713,302.1012291,991.7135655,310.279158,51.32214137
114.7324554,108.7954629,93.6853939,67.71743531,59.52022427,50.20897067,44.8492812,137.7176366,176.1378666,269.1403163,294.5222484,298.7638585,299.1883266,299.4752559,992.8396168,306.5909373,29.09974107
110.8429553,104.8564891,89.64655785,64.18472509,56.29875716,47.4170504,42.51229668,134.8427721,173.622646,266.7231329,291.1713459,294.2319473,294.4695876,294.6129668,994.1611455,301.6868421,40.68637771
114.4302232,108.0997653,92.83780767,68.17145392,60.7034917,52.69435604,49.41495135,145.573984,181.872593,268.039067,290.4857928,293.1834001,293.4861191,293.6714768,995.1207323,300.7734915,32.81939144
109.6453749,103.6499714,88.99833429,64.74507155,57.28311391,49.08401259,45.14692616,139.4568002,177.2530681,267.9534574,292.110269,296.115312,296.6155695,296.9782828,994.1332646,304.4664776,44.085869
107.7944273,101.4730641,87.02333333,63.32382016,56.03995991,47.99161512,44.0728236,138.0192268,176.1064433,267.2443013,291.3285567,295.0849026,295.5434192,295.8199599,994.800516,303.3565015,34.4620227
71.153,67.18260116,57.99143353,42.36046243,37.42957803,32.05091908,29.55774566,120.4974104,162.5802254,264.4611908,291.745474,296.3166474,296.8421098,297.2601676,998.2729969,304.8961498,47.89562955
77.19120231,72.35313873,61.93375723,44.93564162,39.64253757,33.9507052,31.21104624,122.5862832,164.1139595,264.3090983,290.7964335,294.7961965,295.1843237,295.4352659,1000.214724,302.8949532,27.34906348
109.4919144,103.0227877,87.99637363,64.70438404,57.89899942,50.78794101,48.39595142,143.6132389,179.9003702,266.9168016,290.7225159,295.066657,295.5169115,295.7680856,996.199063,303.6281104,38.30140552
89.3010803,84.15004044,71.55295205,50.76629694,44.44283651,37.59766031,34.12030618,125.3624321,165.7824841,263.6415078,289.986684,294.1119469,294.5289081,294.8342345,996.8603224,302.1668747,34.07082683
75.40021978,71.78314054,62.14903991,45.14814922,39.79383459,33.9508155,31.16739156,122.4508386,163.5326663,262.8870792,289.4586582,293.8344997,294.3443204,294.6313534,1000.624831,302.4559084,48.47693909
66.87553179,64.89508671,57.70221965,43.15351445,38.31473988,33.02328324,30.62140462,122.0746936,163.0308092,261.8551329,288.6479711,293.0433295,293.3764971,293.7086416,1001.913684,301.5261186,29.76050989
70.59449971,68.25419896,60.12176981,44.37811452,39.22239445,33.55611914,30.85945633,122.0664604,162.9513823,263.0538462,291.398074,297.3461654,298.0067322,298.5410758,998.7628319,306.5563248,53.37568974
63.70827546,62.23968171,56.02920139,42.69621528,38.13483218,33.14342593,31.01800347,122.8030961,163.3953935,262.1187905,289.0576273,293.8715567,294.2541782,294.556713,1000.060052,302.5672396,30.74671875
68.26545927,65.55309648,57.65110919,42.71123628,37.79352397,32.43905257,29.91887348,120.9697227,162.5897054,263.7814038,291.9261525,297.6101386,298.3077527,298.7402484,998.0112324,306.5377015,53.47420697
72.06231481,68.15508102,59.16240741,43.63280671,38.66652778,33.23603009,30.7498669,121.8464873,163.3170023,263.4626678,290.2770081,294.8111863,295.2305787,295.507228,999.2319271,303.1063021,29.7771875
72.25285549,68.99046243,60.65265896,45.07746243,39.93083815,34.28141618,31.5470578,122.8379884,164.5351792,265.2423815,292.8361561,298.2132023,298.9185954,299.3163988,997.4216441,307.903642,53.37955255
73.07649913,68.43203928,58.79664356,42.81596765,37.81012132,32.39428076,29.87110341,121.07974,163.0156268,264.4572733,291.7630387,296.6795436,297.1527267,297.4530329,998.851222,305.0373375,33.79677587
70.86795257,67.06537305,58.13621747,42.49217467,37.48248699,32.02427415,29.45726431,120.0959861,162.6394563,265.7851475,294.1028456,299.7171776,300.3556275,300.7726778,996.0702238,309.2178553,52.38141593
90.39417004,84.52086177,71.7424118,51.19716021,44.9547889,38.08766339,34.56273569,126.0327299,166.9456333,265.7390052,292.7940717,297.7520532,298.2664025,298.5897108,997.0552837,305.9548152,31.2865695
104.244974,97.92181608,83.25927704,59.14877964,51.74866975,43.47277617,38.93078658,130.7042684,170.5155697,267.6440197,294.6572932,300.3808965,301.0481261,301.5309948,993.790734,309.5816762,52.4991671
110.8123193,104.9007692,90.16389821,66.2486177,59.07865818,51.42284558,48.41156738,144.1675824,180.4089069,267.2103297,290.270428,293.5991035,293.9798034,294.2091845,996.1377928,301.1769391,28.02238417
93.1435107,87.02697513,73.68486408,52.50932909,46.07242337,38.96562753,35.3215616,127.0146906,167.6759861,265.8831232,292.4817814,297.3359746,298.0237941,298.3361828,997.9495575,305.7699636,46.39895888
96.36363426,90.55510995,77.25775463,55.88317708,49.43895833,42.41522569,39.1584838,132.1691262,171.3708102,265.8807697,291.7289352,296.3903299,296.900191,297.1526447,1000.391875,306.4531771,34.220625
50.3454139,48.8336858,43.8578852,33.51124471,29.92155287,26.17090634,24.83166163,115.4955045,158.2425559,262.0177462,290.1426949,295.3134743,295.9821752,296.4256435,1000.376382,304.3845478,48.9972093
42.50054103,40.56746505,36.35364742,28.18426748,25.37511854,22.54431611,21.9358541,112.3682796,155.6740912,260.553465,288.611228,292.7984377,293.1741763,293.5120243,1000.964925,300.7578376,29.28437662
46.592958,42.68887401,36.27671333,26.8813451,24.00237979,21.18407791,20.60409617,110.4456908,154.2476689,261.3607973,290.4199026,295.3357152,295.9485393,296.3600548,997.8871569,304.2644744,51.09787675
75.35570732,71.20782317,61.26393902,44.96589634,40.03581098,34.92685976,33.10395732,125.4605122,165.3791707,262.421872,288.9541524,293.5239207,293.979628,294.3453232,999.0397303,302.291805,29.38594398
67.76620943,65.36297612,57.27594611,41.85942437,36.89422535,31.52810778,29.04978567,119.7653889,161.4985181,262.8979914,290.9549786,296.1316044,296.7793876,297.2161115,997.8312858,305.2927642,50.36038522
72.8797294,70.06301353,61.66623616,45.75229397,40.50566421,34.79675277,32.08312423,123.7036716,164.8041328,263.5855166,289.963155,294.1681058,294.5872509,294.8829459,1000.432288,302.43093,26.66123302
73.15466462,69.94858462,61.00324923,44.75704,39.50610462,33.75491692,30.98809846,122.0588677,164.0821354,265.3858708,292.7427754,297.8473108,298.4987877,298.9160185,998.0318871,306.4225823,47.27673811
91.75220443,87.75200739,76.5045936,56.21592365,49.72726601,42.51059729,38.91277094,131.8434175,171.442383,266.4801847,292.1841195,296.3144889,296.7423091,296.9949261,998.7418933,304.0655858,27.23305439
93.44228589,89.53610598,78.21807147,57.27382625,50.45658657,42.77971041,38.60888478,130.7668515,170.8765126,267.7856069,294.3771165,299.6228096,300.2857486,300.7262415,996.4064887,308.6461015,44.12333857
105.5244342,100.0495387,86.19412054,62.34512915,54.82057196,46.37204797,41.66731242,134.0232903,173.2562915,267.4522386,293.0291759,297.444139,297.9070295,298.183278,996.9312957,305.0331243,21.68892372
